utc_timestamp,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal
2015-01-23T19:00:00Z,3.808,0,0
2015-01-23T20:00:00Z,4.166,0,0
2015-01-23T21:00:00Z,4.375,0,0
2015-01-23T22:00:00Z,4.292,0,0
2015-01-23T23:00:00Z,4.151,0,0
2015-01-24T00:00:00Z,3.859,0,0
2015-01-24T01:00:00Z,3.466,0,0
2015-01-24T02:00:00Z,2.913,0,0
2015-01-24T03:00:00Z,2.24,0,0
2015-01-24T04:00:00Z,1.722,0,0
2015-01-24T05:00:00Z,1.396,0,0
2015-01-24T06:00:00Z,1.156,0,0
2015-01-24T07:00:00Z,0.871,0.0368,0.4463
2015-01-24T08:00:00Z,1.015,9.1857,30.3613
2015-01-24T09:00:00Z,2.074,66.2493,68.8231
2015-01-24T10:00:00Z,3.253,139.5073,80.4646
2015-01-24T11:00:00Z,4.349,171.3308,89.5515
2015-01-24T12:00:00Z,5.021,168.8843,93.3712
2015-01-24T13:00:00Z,5.235,134.9129,90.0795
2015-01-24T14:00:00Z,4.956,71.7993,78.37
2015-01-24T15:00:00Z,3.88,15.2957,42.459
2015-01-24T16:00:00Z,2.322,0.246,2.0564
2015-01-24T17:00:00Z,1.91,0,0
2015-01-24T18:00:00Z,1.598,0,0
2015-01-24T19:00:00Z,1.365,0,0
2015-01-24T20:00:00Z,1.166,0,0
2015-01-24T21:00:00Z,0.963,0,0
2015-01-24T22:00:00Z,0.744,0,0
2015-01-24T23:00:00Z,0.57,0,0
2015-01-25T00:00:00Z,0.521,0,0
2015-01-25T01:00:00Z,0.551,0,0
2015-01-25T02:00:00Z,0.819,0,0
2015-01-25T03:00:00Z,0.993,0,0
2015-01-25T04:00:00Z,1.08,0,0
2015-01-25T05:00:00Z,1.17,0,0
2015-01-25T06:00:00Z,1.233,0,0
2015-01-25T07:00:00Z,1.287,0.0365,0.5792
2015-01-25T08:00:00Z,2.022,4.9793,31.4727
2015-01-25T09:00:00Z,3.361,29.6031,84.5517
2015-01-25T10:00:00Z,4.652,66.1349,118.5254
2015-01-25T11:00:00Z,5.873,75.8682,138.2573
2015-01-25T12:00:00Z,6.754,55.445,143.7382
2015-01-25T13:00:00Z,7.071,26.5906,124.2296
2015-01-25T14:00:00Z,6.941,6.3036,73.7319
2015-01-25T15:00:00Z,6.61,0.8394,23.8955
2015-01-25T16:00:00Z,6.328,0.0141,0.806
2015-01-25T17:00:00Z,6.315,0,0
2015-01-25T18:00:00Z,6.296,0,0
2015-01-25T19:00:00Z,6.305,0,0
2015-01-25T20:00:00Z,6.358,0,0
2015-01-25T21:00:00Z,6.449,0,0
2015-01-25T22:00:00Z,6.539,0,0
2015-01-25T23:00:00Z,6.567,0,0
2015-01-26T00:00:00Z,6.59,0,0
2015-01-26T01:00:00Z,6.632,0,0
2015-01-26T02:00:00Z,6.678,0,0
2015-01-26T03:00:00Z,6.733,0,0
2015-01-26T04:00:00Z,6.705,0,0
2015-01-26T05:00:00Z,6.553,0,0
2015-01-26T06:00:00Z,6.277,0,0
2015-01-26T07:00:00Z,5.926,0.0032,0.2029
2015-01-26T08:00:00Z,5.722,1.1779,23.1216
2015-01-26T09:00:00Z,6.014,14.4751,83.1765
2015-01-26T10:00:00Z,6.423,42.3134,125.1355
2015-01-26T11:00:00Z,6.669,73.303,145.1513
2015-01-26T12:00:00Z,6.703,44.6865,148.4326
2015-01-26T13:00:00Z,6.469,13.534,113.3148
2015-01-26T14:00:00Z,6.082,4.6848,70.346
2015-01-26T15:00:00Z,5.541,1.3381,29.8164
2015-01-26T16:00:00Z,4.889,0.0646,1.9373
2015-01-26T17:00:00Z,4.416,0,0
2015-01-26T18:00:00Z,3.869,0,0
2015-01-26T19:00:00Z,3.254,0,0
2015-01-26T20:00:00Z,2.846,0,0
2015-01-26T21:00:00Z,2.642,0,0
2015-01-26T22:00:00Z,2.543,0,0
2015-01-26T23:00:00Z,2.584,0,0
2015-01-27T00:00:00Z,2.686,0,0
2015-01-27T01:00:00Z,2.658,0,0
2015-01-27T02:00:00Z,2.75,0,0
2015-01-27T03:00:00Z,2.92,0,0
2015-01-27T04:00:00Z,3.133,0,0
2015-01-27T05:00:00Z,3.33,0,0
2015-01-27T06:00:00Z,3.429,0,0
2015-01-27T07:00:00Z,3.417,0.0093,0.4072
2015-01-27T08:00:00Z,3.793,1.6778,25.9416
2015-01-27T09:00:00Z,4.755,16.2007,83.9595
2015-01-27T10:00:00Z,5.756,48.5623,124.309
2015-01-27T11:00:00Z,6.724,92.228,138.254
2015-01-27T12:00:00Z,7.251,92.0264,140.3751
2015-01-27T13:00:00Z,7.38,58.0762,131.577
2015-01-27T14:00:00Z,7.078,15.6309,91.3941
2015-01-27T15:00:00Z,6.282,2.6121,36.7861
2015-01-27T16:00:00Z,5.455,0.0549,1.8362
2015-01-27T17:00:00Z,5.236,0,0
2015-01-27T18:00:00Z,4.984,0,0
2015-01-27T19:00:00Z,4.672,0,0
2015-01-27T20:00:00Z,4.427,0,0
2015-01-27T21:00:00Z,4.432,0,0
2015-01-27T22:00:00Z,4.5,0,0
2015-01-27T23:00:00Z,4.567,0,0
2015-01-28T00:00:00Z,4.704,0,0
2015-01-28T01:00:00Z,5.079,0,0
2015-01-28T02:00:00Z,5.599,0,0
2015-01-28T03:00:00Z,6.008,0,0
2015-01-28T04:00:00Z,6.311,0,0
2015-01-28T05:00:00Z,6.63,0,0
2015-01-28T06:00:00Z,7.043,0,0
2015-01-28T07:00:00Z,7.36,0.0011,0.1128
2015-01-28T08:00:00Z,7.22,0.1586,10.3307
2015-01-28T09:00:00Z,6.821,1.291,44.3493
2015-01-28T10:00:00Z,6.393,3.6304,80.0134
2015-01-28T11:00:00Z,5.67,9.5173,117.5943
2015-01-28T12:00:00Z,4.877,28.3546,149.9366
2015-01-28T13:00:00Z,4.475,33.4732,136.642
2015-01-28T14:00:00Z,4.139,26.4948,104.0886
2015-01-28T15:00:00Z,3.6,6.9534,49.9755
2015-01-28T16:00:00Z,2.963,0.1306,2.9456
2015-01-28T17:00:00Z,2.633,0,0
2015-01-28T18:00:00Z,2.467,0,0
2015-01-28T19:00:00Z,2.301,0,0
2015-01-28T20:00:00Z,2.177,0,0
2015-01-28T21:00:00Z,2.088,0,0
2015-01-28T22:00:00Z,2.028,0,0
2015-01-28T23:00:00Z,2.02,0,0
2015-01-29T00:00:00Z,2.034,0,0
2015-01-29T01:00:00Z,2.022,0,0
2015-01-29T02:00:00Z,1.953,0,0
2015-01-29T03:00:00Z,1.843,0,0
2015-01-29T04:00:00Z,1.7,0,0
2015-01-29T05:00:00Z,1.55,0,0
2015-01-29T06:00:00Z,1.489,0,0
2015-01-29T07:00:00Z,1.444,0.0257,0.9257
2015-01-29T08:00:00Z,1.606,1.0218,24.917
2015-01-29T09:00:00Z,2.101,4.2639,68.1882
2015-01-29T10:00:00Z,2.679,8.2353,104.0849
2015-01-29T11:00:00Z,3.044,11.3318,125.9241
2015-01-29T12:00:00Z,3.112,11.6461,128.2412
2015-01-29T13:00:00Z,2.951,9.6565,112.7978
2015-01-29T14:00:00Z,2.579,6.1963,82.4513
2015-01-29T15:00:00Z,1.958,1.6756,36.0345
2015-01-29T16:00:00Z,1.279,0.0533,2.3046
2015-01-29T17:00:00Z,0.958,0,0
2015-01-29T18:00:00Z,0.772,0,0
2015-01-29T19:00:00Z,0.59,0,0
2015-01-29T20:00:00Z,0.561,0,0
2015-01-29T21:00:00Z,0.618,0,0
2015-01-29T22:00:00Z,0.697,0,0
2015-01-29T23:00:00Z,0.845,0,0
2015-01-30T00:00:00Z,0.956,0,0
2015-01-30T01:00:00Z,0.963,0,0
2015-01-30T02:00:00Z,0.941,0,0
2015-01-30T03:00:00Z,0.84,0,0
2015-01-30T04:00:00Z,0.756,0,0
2015-01-30T05:00:00Z,0.73,0,0
2015-01-30T06:00:00Z,0.73,0,0
2015-01-30T07:00:00Z,0.823,0.0489,1.2358
2015-01-30T08:00:00Z,1.286,2.3355,31.5884
2015-01-30T09:00:00Z,2.12,12.5328,84.8268
2015-01-30T10:00:00Z,3.042,39.5487,131.4817
2015-01-30T11:00:00Z,3.84,57.606,152.1911
2015-01-30T12:00:00Z,4.298,49.3983,153.865
2015-01-30T13:00:00Z,4.398,30.7854,134.3642
2015-01-30T14:00:00Z,4.183,15.4503,96.9958
2015-01-30T15:00:00Z,3.622,3.9454,44.8553
2015-01-30T16:00:00Z,2.837,0.1384,3.4549
2015-01-30T17:00:00Z,2.301,0,0
2015-01-30T18:00:00Z,1.902,0,0
2015-01-30T19:00:00Z,1.537,0,0
2015-01-30T20:00:00Z,1.184,0,0
2015-01-30T21:00:00Z,0.93,0,0
2015-01-30T22:00:00Z,0.77,0,0
2015-01-30T23:00:00Z,0.683,0,0
2015-01-31T00:00:00Z,0.672,0,0
2015-01-31T01:00:00Z,0.734,0,0
2015-01-31T02:00:00Z,0.854,0,0
2015-01-31T03:00:00Z,1.051,0,0
2015-01-31T04:00:00Z,1.231,0,0
2015-01-31T05:00:00Z,1.373,0,0
2015-01-31T06:00:00Z,1.455,0,0
2015-01-31T07:00:00Z,1.546,0.0127,0.7409
2015-01-31T08:00:00Z,1.722,0.6376,21.427
2015-01-31T09:00:00Z,2.171,3.8861,66.658
2015-01-31T10:00:00Z,2.815,13.3779,117.5047
2015-01-31T11:00:00Z,3.374,25.0871,147.6393
2015-01-31T12:00:00Z,3.671,32.5675,155.1321
2015-01-31T13:00:00Z,3.716,27.0499,138.0396
2015-01-31T14:00:00Z,3.504,13.8115,99.0614
2015-01-31T15:00:00Z,3.066,3.6691,46.2357
2015-01-31T16:00:00Z,2.498,0.1932,4.4207
2015-01-31T17:00:00Z,2.102,0,0
2015-01-31T18:00:00Z,1.856,0,0
2015-01-31T19:00:00Z,1.64,0,0
2015-01-31T20:00:00Z,1.448,0,0
2015-01-31T21:00:00Z,1.298,0,0
2015-01-31T22:00:00Z,1.208,0,0
2015-01-31T23:00:00Z,1.184,0,0
2015-02-01T00:00:00Z,1.169,0,0
2015-02-01T01:00:00Z,1.113,0,0
2015-02-01T02:00:00Z,1.087,0,0
2015-02-01T03:00:00Z,1.138,0,0
2015-02-01T04:00:00Z,1.184,0,0
2015-02-01T05:00:00Z,1.165,0,0
2015-02-01T06:00:00Z,1.133,0,0
2015-02-01T07:00:00Z,1.097,0.0544,1.5058
2015-02-01T08:00:00Z,1.263,3.1004,35.8276
2015-02-01T09:00:00Z,1.754,15.5729,90.1805
2015-02-01T10:00:00Z,2.32,34.0277,131.329
2015-02-01T11:00:00Z,2.771,48.8465,152.7569
2015-02-01T12:00:00Z,3.057,59.2171,155.6612
2015-02-01T13:00:00Z,3.13,56.9395,139.9443
2015-02-01T14:00:00Z,2.911,38.5312,107.5277
2015-02-01T15:00:00Z,2.249,13.6705,58.511
2015-02-01T16:00:00Z,1.01,0.6919,6.5926
2015-02-01T17:00:00Z,0.184,0,0
2015-02-01T18:00:00Z,-0.369,0,0
2015-02-01T19:00:00Z,-0.867,0,0
2015-02-01T20:00:00Z,-1.358,0,0
2015-02-01T21:00:00Z,-1.728,0,0
2015-02-01T22:00:00Z,-2.106,0,0
2015-02-01T23:00:00Z,-2.359,0,0
2015-02-02T00:00:00Z,-2.48,0,0
2015-02-02T01:00:00Z,-2.576,0,0
2015-02-02T02:00:00Z,-2.602,0,0
2015-02-02T03:00:00Z,-2.526,0,0
2015-02-02T04:00:00Z,-2.398,0,0
2015-02-02T05:00:00Z,-2.247,0,0
2015-02-02T06:00:00Z,-2.058,0,0
2015-02-02T07:00:00Z,-1.839,0.2444,2.983
2015-02-02T08:00:00Z,-1.025,5.3276,43.0865
2015-02-02T09:00:00Z,0.015,14.9902,93.6778
2015-02-02T10:00:00Z,1.065,21.2344,128.7207
2015-02-02T11:00:00Z,1.742,24.68,148.4728
2015-02-02T12:00:00Z,2.054,23.7315,149.6357
2015-02-02T13:00:00Z,2.075,18.0145,131.0801
2015-02-02T14:00:00Z,1.785,9.3224,93.0498
2015-02-02T15:00:00Z,0.862,2.5345,43.1951
2015-02-02T16:00:00Z,-0.231,0.14,4.4222
2015-02-02T17:00:00Z,-0.423,0,0
2015-02-02T18:00:00Z,-0.462,0,0
2015-02-02T19:00:00Z,-0.563,0,0
2015-02-02T20:00:00Z,-0.678,0,0
2015-02-02T21:00:00Z,-0.816,0,0
2015-02-02T22:00:00Z,-0.961,0,0
2015-02-02T23:00:00Z,-1.061,0,0
2015-02-03T00:00:00Z,-1.064,0,0
2015-02-03T01:00:00Z,-1.043,0,0
2015-02-03T02:00:00Z,-1.036,0,0
2015-02-03T03:00:00Z,-1.027,0,0
2015-02-03T04:00:00Z,-0.99,0,0
2015-02-03T05:00:00Z,-0.941,0,0
2015-02-03T06:00:00Z,-0.889,0,0
2015-02-03T07:00:00Z,-0.825,0.0654,1.8991
2015-02-03T08:00:00Z,-0.373,2.8633,36.3873
2015-02-03T09:00:00Z,0.571,18.2776,94.1419
2015-02-03T10:00:00Z,1.607,55.3501,135.9405
2015-02-03T11:00:00Z,2.507,89.5215,150.8713
2015-02-03T12:00:00Z,3.091,104.5686,149.0139
2015-02-03T13:00:00Z,3.334,93.7467,135.1362
2015-02-03T14:00:00Z,3.126,50.8588,108.926
2015-02-03T15:00:00Z,2.202,17.6803,62.5492
2015-02-03T16:00:00Z,0.646,1.0855,8.5545
2015-02-03T17:00:00Z,0.111,0,0
2015-02-03T18:00:00Z,-0.102,0,0
2015-02-03T19:00:00Z,-0.28,0,0
2015-02-03T20:00:00Z,-0.35,0,0
2015-02-03T21:00:00Z,-0.422,0,0
2015-02-03T22:00:00Z,-0.471,0,0
2015-02-03T23:00:00Z,-0.558,0,0
2015-02-04T00:00:00Z,-0.673,0,0
2015-02-04T01:00:00Z,-0.739,0,0
2015-02-04T02:00:00Z,-0.763,0,0
2015-02-04T03:00:00Z,-0.744,0,0
2015-02-04T04:00:00Z,-0.691,0,0
2015-02-04T05:00:00Z,-0.634,0,0
2015-02-04T06:00:00Z,-0.613,0,0
2015-02-04T07:00:00Z,-0.588,0.1235,2.6787
2015-02-04T08:00:00Z,-0.092,5.6176,44.7554
2015-02-04T09:00:00Z,0.84,31.3254,101.824
2015-02-04T10:00:00Z,1.815,75.1039,135.3524
2015-02-04T11:00:00Z,2.681,117.5132,145.0532
2015-02-04T12:00:00Z,3.305,144.9845,138.2578
2015-02-04T13:00:00Z,3.528,110.7792,132.5502
2015-02-04T14:00:00Z,3.297,49.2192,112.0124
2015-02-04T15:00:00Z,2.58,13.4028,62.6812
2015-02-04T16:00:00Z,1.422,0.8592,9.5065
2015-02-04T17:00:00Z,0.856,0,0
2015-02-04T18:00:00Z,0.566,0,0
2015-02-04T19:00:00Z,0.34,0,0
2015-02-04T20:00:00Z,0.091,0,0
2015-02-04T21:00:00Z,-0.057,0,0
2015-02-04T22:00:00Z,-0.13,0,0
2015-02-04T23:00:00Z,-0.162,0,0
2015-02-05T00:00:00Z,-0.185,0,0
2015-02-05T01:00:00Z,-0.27,0,0
2015-02-05T02:00:00Z,-0.194,0,0
2015-02-05T03:00:00Z,-0.072,0,0
2015-02-05T04:00:00Z,0.045,0,0
2015-02-05T05:00:00Z,0.157,0,0
2015-02-05T06:00:00Z,0.207,0,0
2015-02-05T07:00:00Z,0.255,0.1104,2.9514
2015-02-05T08:00:00Z,0.896,3.6394,43.2795
2015-02-05T09:00:00Z,1.812,14.2407,97.5584
2015-02-05T10:00:00Z,2.674,26.4531,137.7971
2015-02-05T11:00:00Z,3.426,41.1481,163.3202
2015-02-05T12:00:00Z,3.92,49.5965,167.8719
2015-02-05T13:00:00Z,4.054,42.3098,151.1509
2015-02-05T14:00:00Z,3.8,26.2745,115.6579
2015-02-05T15:00:00Z,2.984,9.7352,64.0155
2015-02-05T16:00:00Z,1.676,0.5774,9.4833
2015-02-05T17:00:00Z,1.106,0,0
2015-02-05T18:00:00Z,0.78,0,0
2015-02-05T19:00:00Z,0.324,0,0
2015-02-05T20:00:00Z,-0.083,0,0
2015-02-05T21:00:00Z,-0.553,0,0
2015-02-05T22:00:00Z,-0.861,0,0
2015-02-05T23:00:00Z,-0.978,0,0
2015-02-06T00:00:00Z,-0.954,0,0
2015-02-06T01:00:00Z,-0.928,0,0
2015-02-06T02:00:00Z,-0.911,0,0
2015-02-06T03:00:00Z,-0.921,0,0
2015-02-06T04:00:00Z,-0.94,0,0
2015-02-06T05:00:00Z,-0.972,0,0
2015-02-06T06:00:00Z,-0.986,0,0
2015-02-06T07:00:00Z,-0.933,1.4572,5.785
2015-02-06T08:00:00Z,0.12,34.3038,50.1238
2015-02-06T09:00:00Z,1.49,109.8653,78.3831
2015-02-06T10:00:00Z,2.734,187.4861,87.6564
2015-02-06T11:00:00Z,3.507,231.2363,91.7032
2015-02-06T12:00:00Z,3.943,245.3819,88.4677
2015-02-06T13:00:00Z,4.099,212.9325,84.1699
2015-02-06T14:00:00Z,3.87,141.7809,76.9292
2015-02-06T15:00:00Z,2.92,56.6397,57.5005
2015-02-06T16:00:00Z,1.285,4.0539,13.2127
2015-02-06T17:00:00Z,0.434,0,0.0002
2015-02-06T18:00:00Z,0.063,0,0
2015-02-06T19:00:00Z,-0.151,0,0
2015-02-06T20:00:00Z,-0.257,0,0
2015-02-06T21:00:00Z,-0.341,0,0
2015-02-06T22:00:00Z,-0.428,0,0
2015-02-06T23:00:00Z,-0.482,0,0
2015-02-07T00:00:00Z,-0.502,0,0
2015-02-07T01:00:00Z,-0.428,0,0
2015-02-07T02:00:00Z,-0.256,0,0
2015-02-07T03:00:00Z,-0.095,0,0
2015-02-07T04:00:00Z,0.024,0,0
2015-02-07T05:00:00Z,0.187,0,0
2015-02-07T06:00:00Z,0.362,0,0
2015-02-07T07:00:00Z,0.549,0.4128,5.1962
2015-02-07T08:00:00Z,1.481,7.9715,51.2545
2015-02-07T09:00:00Z,2.547,34.7134,106.0351
2015-02-07T10:00:00Z,3.612,87.3226,136.7574
2015-02-07T11:00:00Z,4.471,149.3578,138.6399
2015-02-07T12:00:00Z,5.035,166.3475,134.2049
2015-02-07T13:00:00Z,5.261,129.6962,129.8897
2015-02-07T14:00:00Z,5.094,74.8564,112.0822
2015-02-07T15:00:00Z,4.207,20.4982,69.7469
2015-02-07T16:00:00Z,2.811,1.4009,12.6147
2015-02-07T17:00:00Z,2.228,0,0.0005
2015-02-07T18:00:00Z,2.016,0,0
2015-02-07T19:00:00Z,1.66,0,0
2015-02-07T20:00:00Z,1.251,0,0
2015-02-07T21:00:00Z,1.157,0,0
2015-02-07T22:00:00Z,1.159,0,0
2015-02-07T23:00:00Z,1.043,0,0
2015-02-08T00:00:00Z,0.913,0,0
2015-02-08T01:00:00Z,0.848,0,0
2015-02-08T02:00:00Z,0.759,0,0
2015-02-08T03:00:00Z,0.704,0,0
2015-02-08T04:00:00Z,0.55,0,0
2015-02-08T05:00:00Z,0.397,0,0
2015-02-08T06:00:00Z,0.198,0,0
2015-02-08T07:00:00Z,0.097,0.5521,6.0689
2015-02-08T08:00:00Z,0.759,9.8616,54.2577
2015-02-08T09:00:00Z,1.892,40.5127,106.8642
2015-02-08T10:00:00Z,3.21,116.3108,129.0974
2015-02-08T11:00:00Z,4.452,176.6026,128.1975
2015-02-08T12:00:00Z,5.297,182.0675,128.1739
2015-02-08T13:00:00Z,5.679,145.6412,124.5589
2015-02-08T14:00:00Z,5.606,89.7321,108.2929
2015-02-08T15:00:00Z,4.815,30.1184,71.8793
2015-02-08T16:00:00Z,2.923,2.0646,14.5564
2015-02-08T17:00:00Z,2.183,0.0001,0.0011
2015-02-08T18:00:00Z,2.141,0,0
2015-02-08T19:00:00Z,2.154,0,0
2015-02-08T20:00:00Z,2.103,0,0
2015-02-08T21:00:00Z,2.188,0,0
2015-02-08T22:00:00Z,2.298,0,0
2015-02-08T23:00:00Z,2.486,0,0
2015-02-09T00:00:00Z,2.63,0,0
2015-02-09T01:00:00Z,2.635,0,0
2015-02-09T02:00:00Z,2.591,0,0
2015-02-09T03:00:00Z,2.557,0,0
2015-02-09T04:00:00Z,2.493,0,0
2015-02-09T05:00:00Z,2.448,0,0
2015-02-09T06:00:00Z,2.437,0,0
2015-02-09T07:00:00Z,2.467,0.1683,4.6808
2015-02-09T08:00:00Z,2.954,2.1823,40.1588
2015-02-09T09:00:00Z,3.514,7.7308,88.6097
2015-02-09T10:00:00Z,4.229,20.8507,137.861
2015-02-09T11:00:00Z,5.064,41.138,168.3802
2015-02-09T12:00:00Z,5.877,72.092,174.1886
2015-02-09T13:00:00Z,6.494,96.8805,152.7883
2015-02-09T14:00:00Z,6.659,72.5154,122.1573
2015-02-09T15:00:00Z,6.06,22.6778,76.8107
2015-02-09T16:00:00Z,4.299,1.6993,15.7057
2015-02-09T17:00:00Z,3.467,0.0001,0.0024
2015-02-09T18:00:00Z,3.239,0,0
2015-02-09T19:00:00Z,3.019,0,0
2015-02-09T20:00:00Z,2.798,0,0
2015-02-09T21:00:00Z,2.583,0,0
2015-02-09T22:00:00Z,2.455,0,0
2015-02-09T23:00:00Z,2.392,0,0
2015-02-10T00:00:00Z,2.375,0,0
2015-02-10T01:00:00Z,2.417,0,0
2015-02-10T02:00:00Z,2.378,0,0
2015-02-10T03:00:00Z,2.288,0,0
2015-02-10T04:00:00Z,2.206,0,0
2015-02-10T05:00:00Z,2.17,0,0
2015-02-10T06:00:00Z,2.121,0,0
2015-02-10T07:00:00Z,2.092,0.2559,6.048
2015-02-10T08:00:00Z,2.566,2.9555,46.2902
2015-02-10T09:00:00Z,3.254,9.155,95.9072
2015-02-10T10:00:00Z,4.02,19.4107,140.2699
2015-02-10T11:00:00Z,4.618,31.5445,168.6072
2015-02-10T12:00:00Z,4.967,41.8311,176.3169
2015-02-10T13:00:00Z,5.198,45.748,163.3036
2015-02-10T14:00:00Z,5.166,32.001,128.4284
2015-02-10T15:00:00Z,4.744,12.1795,75.3483
2015-02-10T16:00:00Z,3.551,0.9741,14.9741
2015-02-10T17:00:00Z,2.731,0.0001,0.0026
2015-02-10T18:00:00Z,2.408,0,0
2015-02-10T19:00:00Z,2.138,0,0
2015-02-10T20:00:00Z,1.921,0,0
2015-02-10T21:00:00Z,1.797,0,0
2015-02-10T22:00:00Z,1.668,0,0
2015-02-10T23:00:00Z,1.532,0,0
2015-02-11T00:00:00Z,1.401,0,0
2015-02-11T01:00:00Z,1.348,0,0
2015-02-11T02:00:00Z,1.239,0,0
2015-02-11T03:00:00Z,1.097,0,0
2015-02-11T04:00:00Z,0.991,0,0
2015-02-11T05:00:00Z,0.876,0,0
2015-02-11T06:00:00Z,0.744,0,0
2015-02-11T07:00:00Z,0.815,0.6357,8.3784
2015-02-11T08:00:00Z,2.168,8.4244,59.755
2015-02-11T09:00:00Z,3.206,26.7417,115.1992
2015-02-11T10:00:00Z,3.99,45.8257,153.6174
2015-02-11T11:00:00Z,4.521,71.1943,175.3971
2015-02-11T12:00:00Z,4.929,84.4295,175.9418
2015-02-11T13:00:00Z,5.162,83.5001,160.0534
2015-02-11T14:00:00Z,5.113,48.7141,129.5873
2015-02-11T15:00:00Z,4.68,14.3719,76.6157
2015-02-11T16:00:00Z,3.478,1.2965,16.6823
2015-02-11T17:00:00Z,2.75,0.0002,0.0057
2015-02-11T18:00:00Z,2.404,0,0
2015-02-11T19:00:00Z,2.097,0,0
2015-02-11T20:00:00Z,1.794,0,0
2015-02-11T21:00:00Z,1.564,0,0
2015-02-11T22:00:00Z,1.396,0,0
2015-02-11T23:00:00Z,1.272,0,0
2015-02-12T00:00:00Z,1.176,0,0
2015-02-12T01:00:00Z,1.105,0,0
2015-02-12T02:00:00Z,1.044,0,0
2015-02-12T03:00:00Z,0.978,0,0
2015-02-12T04:00:00Z,0.924,0,0
2015-02-12T05:00:00Z,0.862,0,0
2015-02-12T06:00:00Z,0.816,0,0
2015-02-12T07:00:00Z,0.862,0.7731,9.4101
2015-02-12T08:00:00Z,2.036,10.4133,63.2688
2015-02-12T09:00:00Z,3.164,35.0166,118.6913
2015-02-12T10:00:00Z,3.984,68.8828,155.6178
2015-02-12T11:00:00Z,4.553,95.778,172.5337
2015-02-12T12:00:00Z,4.916,103.4447,173.0847
2015-02-12T13:00:00Z,5.067,91.8954,159.2557
2015-02-12T14:00:00Z,4.932,52.0042,130.5918
2015-02-12T15:00:00Z,4.4,16.8029,79.5593
2015-02-12T16:00:00Z,2.886,1.6782,18.8655
2015-02-12T17:00:00Z,1.906,0.0002,0.0093
2015-02-12T18:00:00Z,1.659,0,0
2015-02-12T19:00:00Z,1.444,0,0
2015-02-12T20:00:00Z,1.25,0,0
2015-02-12T21:00:00Z,1.23,0,0
2015-02-12T22:00:00Z,1.27,0,0
2015-02-12T23:00:00Z,1.299,0,0
2015-02-13T00:00:00Z,1.399,0,0
2015-02-13T01:00:00Z,1.666,0,0
2015-02-13T02:00:00Z,1.969,0,0
2015-02-13T03:00:00Z,2.351,0,0
2015-02-13T04:00:00Z,2.783,0,0
2015-02-13T05:00:00Z,3.159,0,0
2015-02-13T06:00:00Z,3.522,0,0
2015-02-13T07:00:00Z,3.898,0.0692,4.5247
2015-02-13T08:00:00Z,4.403,0.586,29.7184
2015-02-13T09:00:00Z,4.967,1.5124,60.994
2015-02-13T10:00:00Z,5.542,2.609,88.9879
2015-02-13T11:00:00Z,6.085,3.3975,105.8887
2015-02-13T12:00:00Z,6.481,3.8589,112.2829
2015-02-13T13:00:00Z,6.661,3.2653,99.9355
2015-02-13T14:00:00Z,6.668,2.0462,72.9901
2015-02-13T15:00:00Z,6.512,1.0569,43.087
2015-02-13T16:00:00Z,6.13,0.2313,11.3651
2015-02-13T17:00:00Z,5.684,0.0003,0.0181
2015-02-13T18:00:00Z,5.472,0,0
2015-02-13T19:00:00Z,5.38,0,0
2015-02-13T20:00:00Z,5.307,0,0
2015-02-13T21:00:00Z,5.2,0,0
2015-02-13T22:00:00Z,5.093,0,0
2015-02-13T23:00:00Z,4.999,0,0
2015-02-14T00:00:00Z,4.889,0,0
2015-02-14T01:00:00Z,4.818,0,0
2015-02-14T02:00:00Z,4.763,0,0
2015-02-14T03:00:00Z,4.681,0,0
2015-02-14T04:00:00Z,4.639,0,0
2015-02-14T05:00:00Z,4.661,0,0
2015-02-14T06:00:00Z,4.656,0,0
2015-02-14T07:00:00Z,4.731,0.1152,5.4374
2015-02-14T08:00:00Z,5.22,1.4219,40.2555
2015-02-14T09:00:00Z,5.778,4.7411,85.6813
2015-02-14T10:00:00Z,6.389,13.27,137.8847
2015-02-14T11:00:00Z,6.954,26.6666,174.8098
2015-02-14T12:00:00Z,7.388,37.3276,185.177
2015-02-14T13:00:00Z,7.642,41.6695,173.8344
2015-02-14T14:00:00Z,7.573,25.7439,136.0074
2015-02-14T15:00:00Z,7.165,7.317,74.8075
2015-02-14T16:00:00Z,6.216,1.1026,19.6491
2015-02-14T17:00:00Z,5.42,0.0011,0.0357
2015-02-14T18:00:00Z,5.189,0,0
2015-02-14T19:00:00Z,4.981,0,0
2015-02-14T20:00:00Z,4.772,0,0
2015-02-14T21:00:00Z,4.616,0,0
2015-02-14T22:00:00Z,4.489,0,0
2015-02-14T23:00:00Z,4.397,0,0
2015-02-15T00:00:00Z,4.313,0,0
2015-02-15T01:00:00Z,4.219,0,0
2015-02-15T02:00:00Z,4.13,0,0
2015-02-15T03:00:00Z,4.048,0,0
2015-02-15T04:00:00Z,3.995,0,0
2015-02-15T05:00:00Z,3.907,0,0
2015-02-15T06:00:00Z,3.782,0,0
2015-02-15T07:00:00Z,3.768,0.3651,9.0386
2015-02-15T08:00:00Z,4.221,3.3422,52.0687
2015-02-15T09:00:00Z,4.887,11.1251,105.0181
2015-02-15T10:00:00Z,5.666,27.0629,153.5517
