utc_timestamp,GB_GBN_load_actual_tso,GB_GBN_load_forecast_entsoe_transparency,GB_GBN_price_day_ahead,GB_GBN_solar_capacity,GB_GBN_solar_generation_actual
2015-01-20T10:00:00Z,48187,49040,42.95,2830,1932
2015-01-20T11:00:00Z,47838,49143,40.93,2830,1818
2015-01-20T12:00:00Z,47546,49302,39.57,2830,1743
2015-01-20T13:00:00Z,47132,48836,39.15,2830,1548
2015-01-20T14:00:00Z,47018,48590,38.95,2830,1101
2015-01-20T15:00:00Z,47661,49366,38.15,2830,636
2015-01-20T16:00:00Z,50366,52714,46.19,2830,327
2015-01-20T17:00:00Z,51934,53587,84.9,2830,1299
2015-01-20T18:00:00Z,51631,53393,52.88,2830,1039
2015-01-20T19:00:00Z,50294,51422,44,2830,361
2015-01-20T20:00:00Z,47249,48682,40.91,2830,474
2015-01-20T21:00:00Z,42939,44279,34.96,2830,394
2015-01-20T22:00:00Z,38279,39092,34.18,2830,183
2015-01-20T23:00:00Z,33679,34828,33.53,2830,0
2015-01-21T00:00:00Z,32674,36016,33.04,2835,0
2015-01-21T01:00:00Z,32446,35538,33.04,2835,0
2015-01-21T02:00:00Z,31656,35330,32.39,2835,0
2015-01-21T03:00:00Z,30930,34247,28.2,2835,0
2015-01-21T04:00:00Z,30408,33524,29.57,2835,0
2015-01-21T05:00:00Z,31600,35719,33.51,2835,0
2015-01-21T06:00:00Z,37386,42299,40.49,2835,52
2015-01-21T07:00:00Z,44896,48584,43.69,2835,435
2015-01-21T08:00:00Z,46916,49860,46.19,2835,435
2015-01-21T09:00:00Z,48086,51272,45.9,2835,664
2015-01-21T10:00:00Z,48670,51771,46.45,2835,826
2015-01-21T11:00:00Z,48852,52036,41.7,2835,911
2015-01-21T12:00:00Z,49009,52048,39.36,2835,910
2015-01-21T13:00:00Z,48852,51590,35.92,2835,978
2015-01-21T14:00:00Z,48714,51313,37.41,2835,730
2015-01-21T15:00:00Z,48948,51815,38.18,2835,704
2015-01-21T16:00:00Z,51170,54676,54.01,2835,762
2015-01-21T17:00:00Z,52365,55603,100.72,2835,1277
2015-01-21T18:00:00Z,51782,55594,60.01,2835,1401
2015-01-21T19:00:00Z,50564,53608,45.2,2835,1031
2015-01-21T20:00:00Z,47508,50878,42.04,2835,532
2015-01-21T21:00:00Z,43370,46680,42.02,2835,486
2015-01-21T22:00:00Z,38759,41855,39.37,2835,235
2015-01-21T23:00:00Z,34230,37637,34.59,2835,0
2015-01-22T00:00:00Z,33374,33836,34.91,2835,0
2015-01-22T01:00:00Z,33075,33766,34.4,2835,0
2015-01-22T02:00:00Z,32390,33378,33.04,2835,0
2015-01-22T03:00:00Z,31742,32084,32.57,2835,0
2015-01-22T04:00:00Z,31102,31070,31.39,2835,0
2015-01-22T05:00:00Z,32230,33114,34.03,2835,0
2015-01-22T06:00:00Z,38023,39588,39.96,2835,0
2015-01-22T07:00:00Z,45184,45641,44.64,2835,455
2015-01-22T08:00:00Z,46830,46750,46.07,2835,418
2015-01-22T09:00:00Z,47756,48038,47.34,2835,707
2015-01-22T10:00:00Z,47661,48278,45.97,2835,1116
2015-01-22T11:00:00Z,47470,48349,41.41,2835,1473
2015-01-22T12:00:00Z,47110,48447,40.41,2835,1611
2015-01-22T13:00:00Z,46729,47940,38.56,2835,1444
2015-01-22T14:00:00Z,46876,47661,37.4,2835,1045
2015-01-22T15:00:00Z,47278,48478,38.9,2835,700
2015-01-22T16:00:00Z,49570,51959,53.03,2835,512
2015-01-22T17:00:00Z,51876,52996,109.91,2835,1520
2015-01-22T18:00:00Z,51671,52978,62.52,2835,884
2015-01-22T19:00:00Z,50328,51189,46,2835,606
2015-01-22T20:00:00Z,47390,48591,42.05,2835,405
2015-01-22T21:00:00Z,43389,44874,36.97,2835,519
2015-01-22T22:00:00Z,38633,40806,35.91,2835,320
2015-01-22T23:00:00Z,34381,36820,35.96,2835,0
2015-01-23T00:00:00Z,33392,33830,36.06,2835,0
2015-01-23T01:00:00Z,32981,33514,33.93,2835,0
2015-01-23T02:00:00Z,32148,32984,32.99,2835,0
2015-01-23T03:00:00Z,31482,32098,31.77,2835,0
2015-01-23T04:00:00Z,30712,31586,28.43,2835,0
2015-01-23T05:00:00Z,31918,33452,32.61,2835,0
2015-01-23T06:00:00Z,37407,40230,41.12,2835,0
2015-01-23T07:00:00Z,44690,46397,45.42,2835,234
2015-01-23T08:00:00Z,46682,47592,46.09,2835,563
2015-01-23T09:00:00Z,47334,48482,45.99,2835,1094
2015-01-23T10:00:00Z,46632,48528,44.01,2835,1677
2015-01-23T11:00:00Z,45842,48777,39.57,2835,2122
2015-01-23T12:00:00Z,45402,48455,37.75,2835,2100
2015-01-23T13:00:00Z,44909,47758,36.77,2835,1766
2015-01-23T14:00:00Z,44882,47237,34.8,2835,1190
2015-01-23T15:00:00Z,45108,47698,34.61,2835,607
2015-01-23T16:00:00Z,48000,51065,41.99,2835,416
2015-01-23T17:00:00Z,50579,52100,62.98,2835,432
2015-01-23T18:00:00Z,49380,51019,47.91,2835,301
2015-01-23T19:00:00Z,46960,48598,44.01,2835,361
2015-01-23T20:00:00Z,43504,45710,34.72,2835,399
2015-01-23T21:00:00Z,39701,41494,34.6,2835,422
2015-01-23T22:00:00Z,35648,37100,34.63,2835,307
2015-01-23T23:00:00Z,32139,33580,42.96,2835,22
2015-01-24T00:00:00Z,31188,33310,37.86,2835,22
2015-01-24T01:00:00Z,30500,32562,36.41,2835,0
2015-01-24T02:00:00Z,29354,31908,32.05,2835,0
2015-01-24T03:00:00Z,28550,30922,26.88,2835,0
2015-01-24T04:00:00Z,27400,29756,25.65,2835,0
2015-01-24T05:00:00Z,27468,30252,28.65,2835,0
2015-01-24T06:00:00Z,29670,32561,32.62,2835,0
2015-01-24T07:00:00Z,32811,35314,31.2,2835,153
2015-01-24T08:00:00Z,36263,39064,35.03,2835,764
2015-01-24T09:00:00Z,38924,41972,40.78,2835,1453
2015-01-24T10:00:00Z,39252,42836,36.01,2835,2246
2015-01-24T11:00:00Z,38826,43018,39.83,2835,2681
2015-01-24T12:00:00Z,38088,42902,38.8,2835,2725
2015-01-24T13:00:00Z,37390,42053,34.33,2835,2474
2015-01-24T14:00:00Z,37426,41183,33.42,2835,1896
2015-01-24T15:00:00Z,38304,41018,33.07,2835,1110
2015-01-24T16:00:00Z,41292,44035,43,2835,454
2015-01-24T17:00:00Z,46417,47808,61.96,2835,1255
2015-01-24T18:00:00Z,45879,46950,55.95,2835,871
2015-01-24T19:00:00Z,43142,44462,46.52,2835,505
2015-01-24T20:00:00Z,40438,42069,38.05,2835,414
2015-01-24T21:00:00Z,37579,39342,40.1,2835,331
2015-01-24T22:00:00Z,34772,36446,36.49,2835,353
2015-01-24T23:00:00Z,32044,33948,40.8,2835,305
2015-01-25T00:00:00Z,31304,32043,39.2,2835,153
2015-01-25T01:00:00Z,30478,31498,35.79,2835,0
2015-01-25T02:00:00Z,29154,31034,33.78,2835,0
2015-01-25T03:00:00Z,28082,29624,32.98,2835,0
2015-01-25T04:00:00Z,26925,28108,29.68,2835,0
2015-01-25T05:00:00Z,26753,27820,29.12,2835,0
2015-01-25T06:00:00Z,27706,28882,33.01,2835,0
2015-01-25T07:00:00Z,29217,30014,33.64,2835,0
2015-01-25T08:00:00Z,31892,33427,34.95,2835,221
2015-01-25T09:00:00Z,35620,37154,35.98,2835,856
2015-01-25T10:00:00Z,37882,39390,37.94,2835,1242
2015-01-25T11:00:00Z,38956,41024,43.93,2835,1472
2015-01-25T12:00:00Z,39600,41886,48.46,2835,1483
2015-01-25T13:00:00Z,39286,41423,40.38,2835,1240
2015-01-25T14:00:00Z,39124,41121,37.91,2835,700
2015-01-25T15:00:00Z,39734,41628,32.67,2835,333
2015-01-25T16:00:00Z,42254,44938,44.55,2835,278
2015-01-25T17:00:00Z,45292,47644,74.91,2835,594
2015-01-25T18:00:00Z,44561,46575,51.96,2835,716
2015-01-25T19:00:00Z,42408,44468,43.95,2835,460
2015-01-25T20:00:00Z,39916,41817,45.03,2835,570
2015-01-25T21:00:00Z,36784,38548,35.97,2835,486
2015-01-25T22:00:00Z,33102,35064,34.63,2835,425
2015-01-25T23:00:00Z,29408,31744,34.94,2835,0
2015-01-26T00:00:00Z,28817,29966,32.57,2835,0
2015-01-26T01:00:00Z,28686,29734,32.56,2835,0
2015-01-26T02:00:00Z,27748,29432,32,2835,0
2015-01-26T03:00:00Z,26997,28454,28.59,2835,0
2015-01-26T04:00:00Z,26502,27738,28.36,2835,0
2015-01-26T05:00:00Z,27706,29780,33,2835,0
2015-01-26T06:00:00Z,33608,36495,40.36,2835,0
2015-01-26T07:00:00Z,41154,42782,41.09,2835,512
2015-01-26T08:00:00Z,42992,44261,40.65,2835,462
2015-01-26T09:00:00Z,43470,45290,41.64,2835,954
2015-01-26T10:00:00Z,43112,45656,41.53,2835,1402
2015-01-26T11:00:00Z,43062,45954,40,2835,1860
2015-01-26T12:00:00Z,43236,45867,40.4,2835,1519
2015-01-26T13:00:00Z,43196,45598,40.53,2835,1288
2015-01-26T14:00:00Z,43355,46013,36.35,2835,1050
2015-01-26T15:00:00Z,43989,47200,34.37,2835,652
2015-01-26T16:00:00Z,47233,50186,46.55,2835,656
2015-01-26T17:00:00Z,50828,52138,79.9,2835,1465
2015-01-26T18:00:00Z,50034,51944,55.05,2835,1215
2015-01-26T19:00:00Z,47649,49852,46.93,2835,834
2015-01-26T20:00:00Z,44621,46890,42.22,2835,572
2015-01-26T21:00:00Z,40676,42221,36.98,2835,741
2015-01-26T22:00:00Z,36222,36968,36.43,2835,584
2015-01-26T23:00:00Z,32067,32875,33.55,2835,0
2015-01-27T00:00:00Z,31191,31652,33.34,2844,0
2015-01-27T01:00:00Z,31016,31282,33.08,2844,0
2015-01-27T02:00:00Z,30235,31015,32.54,2844,0
2015-01-27T03:00:00Z,29470,29960,30.96,2844,0
2015-01-27T04:00:00Z,28694,29170,28.87,2844,0
2015-01-27T05:00:00Z,30008,31090,33.06,2844,0
2015-01-27T06:00:00Z,35760,37848,37.86,2844,0
2015-01-27T07:00:00Z,42959,43884,41.85,2844,367
2015-01-27T08:00:00Z,44606,44677,42.92,2844,456
2015-01-27T09:00:00Z,45097,45450,46.03,2844,895
2015-01-27T10:00:00Z,44902,45628,40.55,2844,1330
2015-01-27T11:00:00Z,44504,45884,37.74,2844,1612
2015-01-27T12:00:00Z,44511,46090,37.92,2844,1630
2015-01-27T13:00:00Z,44286,45915,37.92,2844,1296
2015-01-27T14:00:00Z,44394,45664,35.99,2844,954
2015-01-27T15:00:00Z,44963,46608,35.56,2844,536
2015-01-27T16:00:00Z,47904,49917,42.74,2844,377
2015-01-27T17:00:00Z,51046,51810,70,2844,1192
2015-01-27T18:00:00Z,49964,51633,51.91,2844,656
2015-01-27T19:00:00Z,47589,49472,39.87,2844,424
2015-01-27T20:00:00Z,44350,46566,39.03,2844,494
2015-01-27T21:00:00Z,40033,42069,34.52,2844,554
2015-01-27T22:00:00Z,35374,37246,33.01,2844,191
2015-01-27T23:00:00Z,30986,33193,32.55,2844,0
2015-01-28T00:00:00Z,29898,31930,29.92,2844,0
2015-01-28T01:00:00Z,29408,31400,28.74,2844,0
2015-01-28T02:00:00Z,28366,30887,26.87,2844,0
2015-01-28T03:00:00Z,27468,29832,22.55,2844,0
2015-01-28T04:00:00Z,26537,29314,21.79,2844,0
2015-01-28T05:00:00Z,27668,31158,30.8,2844,0
2015-01-28T06:00:00Z,33412,37650,35.47,2844,68
2015-01-28T07:00:00Z,40517,43558,38.18,2844,384
2015-01-28T08:00:00Z,42412,44592,38.18,2844,586
2015-01-28T09:00:00Z,43138,45714,37.91,2844,722
2015-01-28T10:00:00Z,43592,46228,37.77,2844,1104
2015-01-28T11:00:00Z,43638,46440,36.48,2844,1504
2015-01-28T12:00:00Z,43452,46516,35.44,2844,2159
2015-01-28T13:00:00Z,42752,46324,33.24,2844,2493
2015-01-28T14:00:00Z,42632,46406,33.07,2844,2129
2015-01-28T15:00:00Z,43225,47373,32.82,2844,1412
2015-01-28T16:00:00Z,46137,51135,39.13,2844,938
2015-01-28T17:00:00Z,49912,52689,65.41,2844,1604
2015-01-28T18:00:00Z,49376,51824,53.16,2844,1361
2015-01-28T19:00:00Z,47230,49974,38.51,2844,585
2015-01-28T20:00:00Z,44315,47314,36.13,2844,578
2015-01-28T21:00:00Z,40040,42923,35.97,2844,506
2015-01-28T22:00:00Z,35590,38609,33.64,2844,482
2015-01-28T23:00:00Z,31413,34700,33.04,2844,105
2015-01-29T00:00:00Z,30466,33032,31.13,2844,0
2015-01-29T01:00:00Z,30189,32626,30.68,2844,0
2015-01-29T02:00:00Z,29386,32224,30.08,2844,0
2015-01-29T03:00:00Z,28660,31096,28.07,2844,0
2015-01-29T04:00:00Z,28024,30230,29.18,2844,0
2015-01-29T05:00:00Z,29407,32406,32.48,2844,0
2015-01-29T06:00:00Z,35468,39333,36.25,2844,150
2015-01-29T07:00:00Z,42564,44884,42.06,2844,506
2015-01-29T08:00:00Z,44262,46012,43.65,2844,945
2015-01-29T09:00:00Z,45138,46814,45.55,2844,1368
2015-01-29T10:00:00Z,45177,46848,40.96,2844,2013
2015-01-29T11:00:00Z,45164,47206,38.66,2844,2251
2015-01-29T12:00:00Z,45486,47416,39.02,2844,1859
2015-01-29T13:00:00Z,45614,47352,39.58,2844,1526
2015-01-29T14:00:00Z,45598,47116,38.47,2844,1093
2015-01-29T15:00:00Z,46357,47580,36.84,2844,1024
2015-01-29T16:00:00Z,48984,50636,44.84,2844,583
2015-01-29T17:00:00Z,51454,53488,69.96,2844,1433
2015-01-29T18:00:00Z,51072,52638,51.94,2844,1022
2015-01-29T19:00:00Z,49307,50740,41.3,2844,289
2015-01-29T20:00:00Z,46336,47892,41.09,2844,569
2015-01-29T21:00:00Z,42002,43306,36.72,2844,486
2015-01-29T22:00:00Z,37404,38254,35.09,2844,273
2015-01-29T23:00:00Z,33400,34032,33.97,2844,0
2015-01-30T00:00:00Z,32452,32696,33.6,2868,0
2015-01-30T01:00:00Z,32024,32392,34.91,2868,0
2015-01-30T02:00:00Z,31343,32004,32.9,2868,0
2015-01-30T03:00:00Z,30502,31091,32.5,2868,0
2015-01-30T04:00:00Z,29770,30708,27.01,2868,0
2015-01-30T05:00:00Z,30898,32600,30.75,2868,0
2015-01-30T06:00:00Z,36420,39240,37.5,2868,0
2015-01-30T07:00:00Z,43358,45710,41.41,2868,362
2015-01-30T08:00:00Z,45178,46556,42.55,2868,601
2015-01-30T09:00:00Z,45838,47077,48.07,2868,1532
2015-01-30T10:00:00Z,45720,47114,46.07,2868,2236
2015-01-30T11:00:00Z,45220,47446,43.02,2868,2342
2015-01-30T12:00:00Z,44518,47367,39.91,2868,2292
2015-01-30T13:00:00Z,43626,46712,35.33,2868,1960
2015-01-30T14:00:00Z,43389,46154,35.5,2868,1561
2015-01-30T15:00:00Z,43448,46554,33.99,2868,1027
2015-01-30T16:00:00Z,45734,50472,42.01,2868,492
2015-01-30T17:00:00Z,49642,52146,74.91,2868,1272
2015-01-30T18:00:00Z,49048,51088,51.93,2868,848
2015-01-30T19:00:00Z,46656,48724,46.39,2868,452
2015-01-30T20:00:00Z,43572,45682,41.01,2868,496
2015-01-30T21:00:00Z,39880,41743,36.32,2868,352
2015-01-30T22:00:00Z,36128,37898,34.75,2868,272
2015-01-30T23:00:00Z,32604,34483,37.04,2868,0
2015-01-31T00:00:00Z,31758,33586,36.86,2868,0
2015-01-31T01:00:00Z,31052,32620,33.01,2868,0
2015-01-31T02:00:00Z,29972,31821,31.46,2868,0
2015-01-31T03:00:00Z,28857,30804,29.09,2868,0
2015-01-31T04:00:00Z,27766,29679,25.01,2868,0
2015-01-31T05:00:00Z,27857,30149,27.49,2868,0
2015-01-31T06:00:00Z,29928,32362,32.08,2868,0
2015-01-31T07:00:00Z,32902,35051,32.54,2868,151
2015-01-31T08:00:00Z,36674,38702,34.95,2868,494
2015-01-31T09:00:00Z,39853,41362,36.31,2868,814
2015-01-31T10:00:00Z,40748,42301,34.53,2868,1364
2015-01-31T11:00:00Z,40595,42596,35.96,2868,1726
2015-01-31T12:00:00Z,40138,42604,34.72,2868,1653
2015-01-31T13:00:00Z,39460,41937,32.79,2868,1272
2015-01-31T14:00:00Z,38959,41264,32.57,2868,1064
2015-01-31T15:00:00Z,38920,41207,31.32,2868,726
2015-01-31T16:00:00Z,40578,44287,35.5,2868,532
2015-01-31T17:00:00Z,44894,48064,66.94,2868,555
2015-01-31T18:00:00Z,44758,47157,51.69,2868,481
2015-01-31T19:00:00Z,41858,44632,39.97,2868,398
2015-01-31T20:00:00Z,39345,42186,33.07,2868,386
2015-01-31T21:00:00Z,36380,39515,34.19,2868,331
2015-01-31T22:00:00Z,33466,36753,33.24,2868,256
2015-01-31T23:00:00Z,30610,34249,38.07,2868,0
2015-02-01T00:00:00Z,29894,35006,38.03,2868,0
2015-02-01T01:00:00Z,29102,34470,34.86,2868,0
2015-02-01T02:00:00Z,27869,33796,32.5,2868,0
2015-02-01T03:00:00Z,26998,32517,29.2,2868,0
2015-02-01T04:00:00Z,26061,31146,28.1,2868,0
2015-02-01T05:00:00Z,25874,31068,28.1,2868,0
2015-02-01T06:00:00Z,26958,32104,29.13,2868,0
2015-02-01T07:00:00Z,28588,33525,29.96,2868,14
2015-02-01T08:00:00Z,31758,36532,32.54,2868,348
2015-02-01T09:00:00Z,35545,39872,32.57,2868,1370
2015-02-01T10:00:00Z,37760,41938,39.33,2868,1940
2015-02-01T11:00:00Z,38786,43774,47.4,2868,2053
2015-02-01T12:00:00Z,39466,45020,50.1,2868,2121
2015-02-01T13:00:00Z,39072,44456,45.07,2868,2006
2015-02-01T14:00:00Z,38973,44018,37.3,2868,1560
2015-02-01T15:00:00Z,39719,44568,35.21,2868,1085
2015-02-01T16:00:00Z,42270,47397,39.2,2868,668
2015-02-01T17:00:00Z,46580,49353,69.92,2868,1308
2015-02-01T18:00:00Z,46393,48570,64.9,2868,1166
2015-02-01T19:00:00Z,44610,46686,52.33,2868,560
2015-02-01T20:00:00Z,42090,44308,41.07,2868,474
2015-02-01T21:00:00Z,39028,40846,41.01,2868,471
2015-02-01T22:00:00Z,35406,36729,32.57,2868,347
2015-02-01T23:00:00Z,31703,33376,32.71,2868,0
2015-02-02T00:00:00Z,31324,33096,32.59,2868,0
2015-02-02T01:00:00Z,31342,33557,33.02,2868,0
2015-02-02T02:00:00Z,30753,33786,32.52,2868,0
2015-02-02T03:00:00Z,30250,32720,31.07,2868,0
2015-02-02T04:00:00Z,29717,31912,29.14,2868,0
2015-02-02T05:00:00Z,31066,34388,31.96,2868,0
2015-02-02T06:00:00Z,37179,42002,43.24,2868,49
2015-02-02T07:00:00Z,44504,48194,44.4,2868,597
2015-02-02T08:00:00Z,46545,49461,45.08,2868,686
2015-02-02T09:00:00Z,47830,50638,46.96,2868,1502
2015-02-02T10:00:00Z,48114,50816,46.02,2868,1876
2015-02-02T11:00:00Z,48102,51050,43.46,2868,1825
2015-02-02T12:00:00Z,47951,50936,42.63,2868,1884
2015-02-02T13:00:00Z,47459,50747,42,2868,1708
2015-02-02T14:00:00Z,47322,50423,37.5,2868,1392
2015-02-02T15:00:00Z,47471,50689,36.09,2868,844
2015-02-02T16:00:00Z,49129,53090,45.41,2868,446
2015-02-02T17:00:00Z,51818,55392,102.18,2868,1280
2015-02-02T18:00:00Z,52042,55437,89.99,2868,1176
2015-02-02T19:00:00Z,50868,53981,45.57,2868,817
2015-02-02T20:00:00Z,47792,51339,43.5,2868,346
2015-02-02T21:00:00Z,43578,46519,42.04,2868,333
2015-02-02T22:00:00Z,38839,40698,37.69,2868,283
2015-02-02T23:00:00Z,34358,36355,35.82,2868,0
2015-02-03T00:00:00Z,33623,36311,34.94,2889,0
2015-02-03T01:00:00Z,33280,36004,33.99,2889,0
2015-02-03T02:00:00Z,32605,35652,33.52,2889,0
2015-02-03T03:00:00Z,32050,34836,33.08,2889,0
2015-02-03T04:00:00Z,31550,34246,32.66,2889,0
2015-02-03T05:00:00Z,32785,36318,34.98,2889,0
2015-02-03T06:00:00Z,38491,43719,45.2,2889,0
2015-02-03T07:00:00Z,45448,49540,47.03,2889,270
2015-02-03T08:00:00Z,47016,50596,50.71,2889,565
2015-02-03T09:00:00Z,48093,51219,53.27,2889,1087
2015-02-03T10:00:00Z,47760,51046,48.17,2889,1700
2015-02-03T11:00:00Z,47125,51356,48.84,2889,2248
2015-02-03T12:00:00Z,46464,51126,42.05,2889,2417
2015-02-03T13:00:00Z,45725,50935,42.45,2889,2286
2015-02-03T14:00:00Z,45734,50772,41.11,2889,1835
2015-02-03T15:00:00Z,46116,50810,40.1,2889,1284
2015-02-03T16:00:00Z,48356,52256,44.29,2889,758
2015-02-03T17:00:00Z,51240,55126,73.91,2889,428
2015-02-03T18:00:00Z,51008,55625,57.98,2889,322
2015-02-03T19:00:00Z,50135,54414,45.53,2889,615
2015-02-03T20:00:00Z,47472,51643,39.2,2889,509
2015-02-03T21:00:00Z,43137,46680,40.72,2889,424
2015-02-03T22:00:00Z,38360,40928,34.91,2889,224
2015-02-03T23:00:00Z,34014,36323,33.96,2889,23
2015-02-04T00:00:00Z,32997,34334,33.98,2889,0
2015-02-04T01:00:00Z,32670,34072,33.39,2889,0
2015-02-04T02:00:00Z,31961,33638,32.59,2889,0
2015-02-04T03:00:00Z,31452,32834,31.83,2889,0
2015-02-04T04:00:00Z,30887,32533,32.43,2889,0
2015-02-04T05:00:00Z,32262,34046,34.88,2889,0
2015-02-04T06:00:00Z,38038,40219,43.05,2889,1
2015-02-04T07:00:00Z,44894,45392,45.48,2889,338
2015-02-04T08:00:00Z,46113,45464,46.1,2889,682
2015-02-04T09:00:00Z,46908,45748,46.07,2889,1365
2015-02-04T10:00:00Z,46258,46146,46.77,2889,2064
2015-02-04T11:00:00Z,45630,46492,41.87,2889,2541
2015-02-04T12:00:00Z,45412,46277,39.42,2889,2668
2015-02-04T13:00:00Z,45037,46013,37.89,2889,2383
2015-02-04T14:00:00Z,45418,46298,36.73,2889,1803
2015-02-04T15:00:00Z,45974,47204,36.76,2889,1184
2015-02-04T16:00:00Z,48255,49756,43.73,2889,542
2015-02-04T17:00:00Z,50931,51248,74.98,2889,556
2015-02-04T18:00:00Z,51232,50917,59.94,2889,498
2015-02-04T19:00:00Z,50195,49410,43.27,2889,660
2015-02-04T20:00:00Z,47280,46314,42.03,2889,473
2015-02-04T21:00:00Z,42922,42640,39.57,2889,353
2015-02-04T22:00:00Z,38190,38817,36.52,2889,367
2015-02-04T23:00:00Z,33838,35170,36.04,2889,0
2015-02-05T00:00:00Z,32862,34314,35.92,2889,0
2015-02-05T01:00:00Z,32632,34008,36,2889,0
2015-02-05T02:00:00Z,32024,33522,34.49,2889,0
2015-02-05T03:00:00Z,31398,32669,33.44,2889,0
2015-02-05T04:00:00Z,30786,32364,32.51,2889,0
2015-02-05T05:00:00Z,31918,34246,35.48,2889,0
2015-02-05T06:00:00Z,37703,41012,46.96,2889,0
2015-02-05T07:00:00Z,44681,46942,45.69,2889,438
2015-02-05T08:00:00Z,46588,47659,46.84,2889,646
2015-02-05T09:00:00Z,47557,48493,49.93,2889,845
2015-02-05T10:00:00Z,47724,48624,46.31,2889,1144
2015-02-05T11:00:00Z,47552,48626,46.85,2889,1461
2015-02-05T12:00:00Z,47615,48046,44.85,2889,1700
2015-02-05T13:00:00Z,47189,47526,38.59,2889,1434
2015-02-05T14:00:00Z,46802,47818,36.45,2889,1072
2015-02-05T15:00:00Z,47076,48826,35.53,2889,742
2015-02-05T16:00:00Z,48984,51618,43.1,2889,514
2015-02-05T17:00:00Z,51608,53299,83.03,2889,1220
2015-02-05T18:00:00Z,51381,53140,84.91,2889,1130
2015-02-05T19:00:00Z,50248,51756,65.09,2889,880
2015-02-05T20:00:00Z,47278,48693,43.98,2889,425
2015-02-05T21:00:00Z,43004,44562,44.08,2889,377
2015-02-05T22:00:00Z,38406,39936,37.55,2889,375
2015-02-05T23:00:00Z,34166,35980,36.05,2889,3
2015-02-06T00:00:00Z,33416,35824,35.98,2889,0
2015-02-06T01:00:00Z,33075,35714,36.03,2889,0
2015-02-06T02:00:00Z,32311,35498,35.23,2889,0
2015-02-06T03:00:00Z,31602,34258,33.97,2889,0
2015-02-06T04:00:00Z,31014,33374,32.6,2889,0
2015-02-06T05:00:00Z,32226,35377,35.49,2889,0
2015-02-06T06:00:00Z,37974,42061,43.58,2889,0
2015-02-06T07:00:00Z,44608,48155,50.46,2889,721
2015-02-06T08:00:00Z,46015,49392,51.08,2889,904
2015-02-06T09:00:00Z,46518,50118,53.93,2889,1586
2015-02-06T10:00:00Z,46024,50226,49.1,2889,2904
2015-02-06T11:00:00Z,45180,50050,46.56,2889,2965
2015-02-06T12:00:00Z,44611,49378,41.08,2889,3108
2015-02-06T13:00:00Z,43698,48473,36.76,2889,2896
2015-02-06T14:00:00Z,43198,48145,36.06,2889,2445
2015-02-06T15:00:00Z,43526,48371,35.57,2889,1588
2015-02-06T16:00:00Z,45984,51114,39.89,2889,616
2015-02-06T17:00:00Z,50232,53822,74.99,2889,1631
2015-02-06T18:00:00Z,50628,53356,77.92,2889,1521
2015-02-06T19:00:00Z,48206,51136,47.56,2889,1015
2015-02-06T20:00:00Z,44989,48313,40.58,2889,469
2015-02-06T21:00:00Z,41349,44386,43.1,2889,458
2015-02-06T22:00:00Z,37711,40122,38.03,2889,248
2015-02-06T23:00:00Z,34126,36603,39.14,2889,0
2015-02-07T00:00:00Z,33396,35904,38.86,2889,0
2015-02-07T01:00:00Z,32814,35216,37.08,2889,0
2015-02-07T02:00:00Z,31696,34453,36.25,2889,0
2015-02-07T03:00:00Z,30950,33068,35.52,2889,0
2015-02-07T04:00:00Z,30040,31938,32.06,2889,0
2015-02-07T05:00:00Z,30076,32395,32.97,2889,0
2015-02-07T06:00:00Z,31910,34834,35.81,2889,0
2015-02-07T07:00:00Z,34646,37826,36.43,2889,275
2015-02-07T08:00:00Z,38296,41978,39.24,2889,642
2015-02-07T09:00:00Z,41436,44458,42.68,2889,1072
2015-02-07T10:00:00Z,42148,45017,52.95,2889,1444
2015-02-07T11:00:00Z,42041,44838,52.01,2889,1600
2015-02-07T12:00:00Z,41664,44342,39.5,2889,1532
2015-02-07T13:00:00Z,40937,43538,37.56,2889,1379
2015-02-07T14:00:00Z,40523,42935,37.1,2889,1104
2015-02-07T15:00:00Z,40582,43118,36.59,2889,804
2015-02-07T16:00:00Z,42067,45649,36.59,2889,464
2015-02-07T17:00:00Z,46009,49402,76.94,2889,1013
2015-02-07T18:00:00Z,46004,49048,72.05,2889,1128
2015-02-07T19:00:00Z,43717,46380,46.09,2889,775
2015-02-07T20:00:00Z,40754,44270,42.51,2889,303
2015-02-07T21:00:00Z,37872,41026,40.24,2889,333
2015-02-07T22:00:00Z,35006,37864,38.82,2889,347
2015-02-07T23:00:00Z,32256,35024,48,2889,0
2015-02-08T00:00:00Z,31661,34532,45.01,2889,0
2015-02-08T01:00:00Z,30865,33910,41.72,2889,0
2015-02-08T02:00:00Z,29728,33080,35.99,2889,0
2015-02-08T03:00:00Z,28745,31746,32.57,2889,0
2015-02-08T04:00:00Z,27825,30836,29.68,2889,0
2015-02-08T05:00:00Z,27614,30826,31.05,2889,0
2015-02-08T06:00:00Z,28796,31945,32.11,2889,0
2015-02-08T07:00:00Z,30408,33184,30.98,2889,38
2015-02-08T08:00:00Z,33161,36539,31.73,2889,592
2015-02-08T09:00:00Z,36256,39792,33.71,2889,1688
2015-02-08T10:00:00Z,37656,41617,38.34,2889,2642
2015-02-08T11:00:00Z,37980,43180,47.22,2889,3212
2015-02-08T12:00:00Z,38154,44092,52.33,2889,3337
